timestamp,s0,s1,s2,s3,s4,s5,s6
1782864639.445930,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864639.557191,0.0000,0.5000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864639.668832,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864639.779959,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864639.891447,0.0000,0.5000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.002753,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.113963,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.224917,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.335581,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.446899,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.557670,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.668666,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.779821,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864640.890818,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.001590,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.112770,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.224738,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.335606,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.446573,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.557084,0.0000,0.3000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.669528,0.0000,-1.4000,0.3000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.780420,0.0000,-3.1000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864641.891124,0.0000,-4.8000,0.3000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.001729,0.0000,-6.4000,0.3000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.113511,0.0000,-8.1000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.224747,0.0000,-9.5000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.336499,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.447459,0.0000,-9.6000,0.3000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.559015,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.671134,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.784755,0.0000,-9.7000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864642.894854,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.005555,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.118141,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.227380,0.0000,-9.7000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.339070,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.450195,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.561117,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.671976,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.782931,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864643.894303,0.0000,-9.5000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.006054,0.0000,-9.7000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.117651,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.228585,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.339707,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.450935,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.561882,0.0000,-9.7000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.673821,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.786621,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864644.897034,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864645.008218,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864645.119870,0.0000,-9.6000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
