timestamp,s0,s1,s2,s3,s4,s5,s6
1782864944.677813,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864944.788509,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864944.900344,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.011667,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.122407,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.233488,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.345387,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.455765,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.566568,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.677819,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.788792,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864945.900140,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.010857,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.122537,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.233687,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.344880,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.456762,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.566635,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.677539,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.788317,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864946.899257,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.010191,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.121296,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.232126,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.343032,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.453871,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.564641,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.675886,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.787974,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864947.900480,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.010872,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.121845,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.233853,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.345592,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.456690,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.568094,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.680302,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.792115,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864948.903389,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864949.015088,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864949.126550,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864949.238051,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864949.349893,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864949.460778,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864949.571744,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
