timestamp,s0,s1,s2,s3,s4,s5,s6
1782864937.563029,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864937.673904,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864937.784786,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864937.895154,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.007621,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.118130,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.229684,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.342306,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.453776,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.564568,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.675088,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.786497,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864938.897201,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.008175,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.119280,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.230002,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.341222,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.452885,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.565058,0.0000,0.4000,0.4000,0.3000,0.8000,0.3000,-0.2000
1782864939.677521,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.789459,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864939.900813,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.011309,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.122071,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.232635,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.343603,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.455064,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.566485,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.677435,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.788314,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864940.899285,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.011068,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.122004,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.232412,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.343967,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.454871,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.566397,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.677125,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.788881,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864941.900002,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864942.011883,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864942.122964,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864942.234380,0.0000,0.5000,0.4000,0.3000,0.8000,0.3000,-0.2000
1782864942.345588,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,-0.2000
1782864942.456378,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,-0.2000
