timestamp,s0,s1,s2,s3,s4,s5,s6
1782864903.113744,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.224445,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.335458,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.446335,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.557238,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.667847,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.778666,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864903.889327,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.001162,0.0000,0.5000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.111803,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.223537,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.334537,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.445765,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.557575,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.668382,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.779672,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864904.890453,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864905.001104,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864905.111740,0.0000,0.4000,0.5000,0.3000,0.8000,0.4000,-0.2000
1782864905.222974,0.0000,0.4000,0.5000,0.3000,0.8000,-0.2000,-0.2000
1782864905.333963,0.0000,0.4000,0.5000,0.3000,0.8000,-1.9000,-0.2000
1782864905.444309,0.0000,0.4000,0.5000,0.3000,0.8000,-3.2000,-0.2000
1782864905.555546,0.0000,0.5000,0.5000,0.3000,0.8000,-5.3000,-0.2000
1782864905.666284,0.0000,0.4000,0.5000,0.3000,0.8000,-6.8000,-0.2000
1782864905.777737,0.0000,0.4000,0.5000,0.3000,0.8000,-8.2000,-0.2000
1782864905.888594,0.0000,0.4000,0.5000,0.3000,0.8000,-9.4000,-0.2000
1782864905.999184,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.112152,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.223167,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.333506,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.444715,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.555788,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.666610,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.778030,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864906.889392,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.000853,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.112357,0.0000,0.4000,0.4000,0.3000,0.8000,-9.6000,-0.2000
1782864907.223494,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.334920,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.446126,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.557527,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.668307,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.780594,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864907.891750,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.002402,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.112962,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.223663,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.335178,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.446589,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.558759,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.668903,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.780081,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864908.892748,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.002407,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.113967,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.224778,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.335453,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.447469,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.559538,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.669225,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.781233,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864909.893088,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.003594,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.114624,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.225667,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.336581,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.448401,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.559006,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.670423,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.781677,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864910.894022,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.004620,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.115738,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.227583,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.339698,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.450534,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.561606,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.672537,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.783980,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864911.895218,0.0000,0.5000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864912.005840,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
1782864912.116679,0.0000,0.4000,0.5000,0.3000,0.8000,-9.6000,-0.2000
