timestamp,s0,s1,s2,s3,s4,s5,s6
1782864681.010857,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864681.122203,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864681.233447,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864681.343875,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864681.455622,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864681.565948,0.0000,0.4000,0.3000,-0.1000,0.4000,-0.2000,-0.2000
1782864681.676824,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864681.789484,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864681.900457,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864682.011597,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864682.123415,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.234477,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.345136,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.456315,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.567656,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.678215,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.788848,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864682.900828,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.010761,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864683.121472,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864683.232473,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.343488,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.454226,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.564995,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.677078,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.787634,0.0000,0.4000,0.3000,-0.1000,0.4000,-0.2000,-0.2000
1782864683.899679,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864684.010748,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864684.122255,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864684.233495,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864684.343927,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864684.455410,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864684.566390,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864684.677660,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864684.788594,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864684.902805,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864685.013119,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864685.124584,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864685.235839,0.0000,0.5000,0.3000,-0.1000,0.4000,-0.2000,-0.2000
1782864685.345927,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864685.457384,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864685.569871,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864685.679324,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864685.791869,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864685.903651,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
