timestamp,s0,s1,s2,s3,s4,s5,s6
1782866238.389245,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866238.499710,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866238.611006,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866238.723174,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866238.833031,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866238.944706,0.0000,0.5000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.055670,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.166542,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.277683,0.0000,0.5000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.388664,0.0000,0.5000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.499725,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.610340,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.722241,0.0000,0.5000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.833665,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866239.944610,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866240.055434,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866240.166961,0.0000,0.4000,0.3000,0.2000,0.3000,0.3000,0.1000
1782866240.277627,0.0000,0.4000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866240.388912,0.0000,0.5000,0.4000,0.2000,0.3000,0.3000,0.1000
1782866240.500283,0.0000,0.5000,0.4000,0.2000,0.1000,0.3000,0.1000
1782866240.610965,0.0000,0.4000,0.3000,0.2000,-1.5000,0.3000,0.1000
1782866240.722652,0.0000,0.4000,0.4000,0.2000,-3.1000,0.3000,0.1000
1782866240.833276,0.0000,0.4000,0.4000,0.2000,-4.7000,0.3000,0.1000
1782866240.943992,0.0000,0.5000,0.4000,0.2000,-6.4000,0.3000,0.1000
1782866241.054945,0.0000,0.4000,0.4000,0.2000,-8.0000,0.3000,0.1000
1782866241.166743,0.0000,0.5000,0.3000,0.2000,-9.2000,0.3000,0.1000
1782866241.278826,0.0000,0.5000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866241.389878,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866241.500821,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866241.611768,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866241.724375,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866241.835668,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866241.946572,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.057782,0.0000,0.5000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.169493,0.0000,0.5000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.280244,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.391258,0.0000,0.5000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.501955,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.613151,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.723681,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
1782866242.834548,0.0000,0.4000,0.4000,0.2000,-9.2000,0.3000,0.1000
