timestamp,s0,s1,s2,s3,s4,s5,s6
1782864788.496935,0.0000,0.5000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864788.607533,0.0000,0.5000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864788.718668,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864788.829536,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864788.940917,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.051441,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.162345,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.273954,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.385233,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.497906,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.608672,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.720958,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.831909,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864789.942594,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864790.054649,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864790.166229,0.0000,0.5000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864790.277430,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864790.388332,0.0000,0.5000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864790.498763,0.0000,0.4000,0.5000,-0.2000,0.4000,-0.2000,-0.2000
1782864790.609828,0.0000,0.4000,0.5000,0.5000,0.4000,-0.2000,-0.2000
1782864790.721418,0.0000,0.4000,0.5000,2.1000,0.4000,-0.2000,-0.2000
1782864790.833383,0.0000,0.4000,0.5000,4.0000,0.4000,-0.2000,-0.2000
1782864790.944847,0.0000,0.4000,0.5000,5.4000,0.4000,-0.2000,-0.2000
1782864791.055408,0.0000,0.4000,0.5000,7.1000,0.4000,-0.2000,-0.2000
1782864791.166739,0.0000,0.4000,0.5000,8.8000,0.4000,-0.2000,-0.2000
1782864791.278644,0.0000,0.4000,0.5000,10.5000,0.4000,-0.2000,-0.2000
1782864791.389663,0.0000,0.5000,0.5000,12.1000,0.4000,-0.2000,-0.2000
1782864791.500947,0.0000,0.4000,0.5000,13.8000,0.4000,-0.2000,-0.2000
1782864791.612764,0.0000,0.4000,0.5000,15.5000,0.4000,-0.2000,-0.2000
1782864791.723809,0.0000,0.4000,0.5000,17.1000,0.4000,-0.2000,-0.2000
1782864791.834966,0.0000,0.4000,0.5000,18.7000,0.4000,-0.2000,-0.2000
1782864791.945885,0.0000,0.4000,0.5000,20.6000,0.4000,-0.2000,-0.2000
1782864792.056634,0.0000,0.4000,0.5000,22.1000,0.4000,-0.2000,-0.2000
1782864792.167623,0.0000,0.4000,0.5000,23.7000,0.4000,-0.2000,-0.2000
1782864792.278865,0.0000,0.5000,0.5000,25.3000,0.4000,-0.2000,-0.2000
1782864792.389660,0.0000,0.4000,0.5000,27.0000,0.4000,-0.2000,-0.2000
1782864792.501176,0.0000,0.5000,0.5000,28.7000,0.4000,-0.2000,-0.2000
1782864792.611986,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864792.723876,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864792.834427,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864792.945575,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.057183,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.168736,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.280293,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.391167,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.502824,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.613684,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.725691,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.836863,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864793.948247,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.059464,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.170455,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.282872,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.393707,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.504998,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.615688,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.727021,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.838232,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864794.949399,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.059872,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.171280,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.282352,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.393624,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.504741,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.615661,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.727180,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.838495,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864795.949388,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.060231,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.171541,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.282218,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.392828,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.504180,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.614715,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.726657,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.837871,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864796.948673,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.060508,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.171996,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.283643,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.394845,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.506109,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.616670,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.727467,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.838640,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864797.949888,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.060720,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.171941,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.283557,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.394978,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.506200,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.617616,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.728624,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.839223,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864798.950686,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.061748,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.172376,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.283249,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.393875,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.504623,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.615379,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.726577,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.837643,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864799.948463,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864800.059462,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864800.170203,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864800.281029,0.0000,0.5000,0.5000,29.6000,0.4000,-0.2000,-0.2000
1782864800.392715,0.0000,0.4000,0.5000,29.6000,0.4000,-0.2000,-0.2000
