timestamp,s0,s1,s2,s3,s4,s5,s6
1782864688.129766,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864688.240358,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864688.350711,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864688.462004,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864688.573082,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864688.683561,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864688.794754,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864688.905446,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864689.016724,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864689.127611,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864689.238854,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864689.349607,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864689.460361,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864689.571330,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864689.683340,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864689.793497,0.0000,0.4000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864689.904832,0.0000,0.4000,0.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864690.015721,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864690.126072,0.0000,0.5000,0.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864690.237634,0.0000,0.4000,0.7000,-0.1000,0.3000,-0.2000,-0.2000
1782864690.347856,0.0000,0.4000,2.6000,-0.1000,0.4000,-0.2000,-0.2000
1782864690.459075,0.0000,0.4000,4.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864690.570347,0.0000,0.5000,6.1000,-0.1000,0.3000,-0.2000,-0.2000
1782864690.681696,0.0000,0.5000,7.8000,-0.1000,0.4000,-0.2000,-0.2000
1782864690.792380,0.0000,0.4000,9.4000,-0.1000,0.3000,-0.2000,-0.2000
1782864690.904178,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.015553,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.127189,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.238425,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.349274,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.460200,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.570908,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.681527,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.793562,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864691.904567,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.015535,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.126319,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.237367,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.348081,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.459080,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.570737,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.682805,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.793661,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864692.904649,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.015431,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.126240,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.237507,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.348480,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.459826,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.570429,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.680973,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.792869,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864693.903627,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864694.014897,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864694.126712,0.0000,0.5000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864694.237672,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864694.348777,0.0000,0.6000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
1782864694.460479,0.0000,0.4000,10.4000,-0.1000,0.4000,-0.2000,-0.2000
