timestamp,s0,s1,s2,s3,s4,s5,s6
1782866182.255208,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866182.366352,0.0000,0.5000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866182.478010,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866182.588747,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866182.699536,0.0000,0.5000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866182.810734,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866182.921409,0.0000,0.5000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.032640,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.145244,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.0000
1782866183.254727,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.365414,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.476259,0.0000,0.5000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.588228,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.699510,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.810032,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866183.921744,0.0000,0.4000,0.3000,0.3000,0.6000,0.3000,0.1000
1782866184.033635,0.0000,0.5000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866184.144342,0.0000,0.5000,0.3000,0.3000,0.6000,0.3000,0.1000
1782866184.255211,0.0000,0.4000,0.4000,0.3000,0.6000,0.3000,0.1000
1782866184.366086,0.0000,0.5000,0.0000,0.3000,0.6000,0.3000,0.1000
1782866184.476939,0.0000,0.4000,-1.7000,0.3000,0.6000,0.3000,0.1000
1782866184.587846,0.0000,0.4000,-3.0000,0.3000,0.6000,0.3000,0.1000
1782866184.699430,0.0000,0.4000,-4.8000,0.3000,0.6000,0.3000,0.1000
1782866184.810024,0.0000,0.4000,-6.4000,0.3000,0.6000,0.3000,0.1000
1782866184.920922,0.0000,0.4000,-8.0000,0.3000,0.6000,0.3000,0.1000
1782866185.032229,0.0000,0.4000,-9.3000,0.3000,0.6000,0.3000,0.1000
1782866185.143111,0.0000,0.5000,-9.4000,0.3000,0.6000,0.3000,0.1000
1782866185.253762,0.0000,0.4000,-9.4000,0.3000,0.6000,0.3000,0.1000
1782866185.364974,0.0000,0.5000,-9.4000,0.3000,0.6000,0.3000,0.1000
1782866185.476686,0.0000,0.4000,-9.4000,0.3000,0.6000,0.3000,0.1000
1782866185.587221,0.0000,0.4000,-9.4000,0.3000,0.6000,0.3000,0.1000
1782866185.698231,0.0000,0.4000,-9.4000,0.3000,0.6000,0.3000,0.1000
1782866185.809475,0.0000,0.4000,-9.4000,0.3000,0.6000,0.3000,0.1000
