timestamp,s0,s1,s2,s3,s4,s5,s6
1782864739.810764,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864739.921758,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.032896,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.143846,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.255604,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.365622,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.476673,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.587566,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.698656,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.809804,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864740.920395,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.032136,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.143634,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.254749,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.365287,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.476475,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.587525,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.698843,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.809082,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864741.920679,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.031968,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.151887,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.262777,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.373235,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.483986,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.595430,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.706033,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.816775,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864742.927502,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.038034,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.149702,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.259581,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.370739,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.481237,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.591662,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.702206,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.813718,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864743.925725,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.036525,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.147089,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.258771,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.370098,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.480938,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.592138,0.0000,0.5000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
1782864744.702922,0.0000,0.4000,0.5000,-0.1000,0.4000,-0.2000,-0.2000
