timestamp,s0,s1,s2,s3,s4,s5,s6
1782865003.498724,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865003.609193,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865003.720105,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865003.831511,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865003.942220,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.052549,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.163736,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.275407,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.386430,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.497140,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.608175,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.718821,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.829973,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865004.941174,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.053184,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.162932,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.274723,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.385561,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.496428,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.608623,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.719744,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.830097,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865005.941542,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.052165,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.163159,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.273962,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.385518,0.0000,0.4000,0.4000,0.3000,0.8000,0.3000,0.2000
1782865006.496734,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.607401,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.718422,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.829709,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865006.940864,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.051631,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.162465,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.273394,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.384688,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.495514,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.606136,0.0000,0.5000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.717775,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.828463,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865007.939578,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865008.050642,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865008.161893,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865008.273556,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
1782865008.384470,0.0000,0.4000,0.5000,0.3000,0.8000,0.3000,0.2000
